Site Name;Latitude;Longitude;Provinces;Territoire;Zone;Population;Population Range;Nearest Site;Distance;Distance Level;300 Sites planned
Part2_23453_NewSite_11_423_550003;2.353173;20.763451;Mongala;Lisala;;1183;1. 1K~3K;UL_Bokutu_EQT;17826,8;>5km;No
Part2_23453_NewSite_16_583_800794;2.972905;19.578339;Sud-Ubangi;Gemena;;6010;3. 5K~10K;UL_Bobito_EQT;17827,3;>5km;No
Part2_23453_NewSite_16_651_801228;2.948034;19.991312;Sud-Ubangi;Gemena;;98;0. <1K;UL_Bulu_EQT;17827,4;>5km;No
Part2_23453_NewSite_11_690_550001;1.811648;19.627174;Equateur;Makanza;;1235;1. 1K~3K;UL_Mobeka_EQT;17827,4;>5km;No
Part2_23453_NewSite_3_693_150002;3.671295;29.001951;Haut-Uele;Dungu;;149;0. <1K;UL_Gangala_POR;17828,1;>5km;No
Part2_23453_NewSite_2_814_100931;-0.720012;17.905338;Equateur;Bikoro;;304;0. <1K;EQ_02_679_C0;17829,8;>5km;No
Part1_23453_NewSite_7_739_351550;-6.109494;16.829098;Kwango;Kasongo-Lunda;;854;0. <1K;UL_Zina_Buketi_BDD;17834,6;>5km;No
Part1_23453_NewSite_1_484_50001;-5.369479;13.974419;Kongo Central;Songololo;;1559;1. 1K~3K;CD2160;17836,2;>5km;No
Part1_23453_NewSite_8_522_401476;-4.373316;18.132413;Kwilu;Masi-Manimba;;8500;3. 5K~10K;BD_04_049_C0;17840,0;>5km;No
Part2_23453_NewSite_19_676_950005;-0.556359;21.769278;Tshuapa;Boende;;787;0. <1K;UL_Wema_EQT;17840,5;>5km;No
Part2_23453_NewSite_15_698_750003;-3.910559;27.444837;Sud-Kivu;Shabunda;;648;0. <1K;CD4883;17845,5;>5km;No
Part1_23453_NewSite_12_591_600706;-9.411586;24.033618;Lualaba;Sandoa;;1245;1. 1K~3K;KT_03_1694_C0;17853,6;>5km;No
Part1_23453_NewSite_16_627_800007;-6.153178;27.095055;Tanganyka;Kabalo;;93;0. <1K;Yaudi_BB_HKT;17858,4;>5km;No
Part1_23453_NewSite_11_143_550928;-5.138116;26.109186;Lomami;Lubao;;633;0. <1K;Luango_MAN;17859,0;>5km;No
Part2_23453_NewSite_19_643_950680;-0.316656;21.037745;Tshuapa;Boende;;134;0. <1K;Boende2_EQT;17859,1;>5km;No
Part2_23453_NewSite_9_907_450001;-4.356331;25.334551;Maniema;Kibombo;;329;0. <1K;UL_Lusamba_MAN;17861,7;>5km;No
Part1_23453_NewSite_14_698_700001;-2.557436;19.303669;Mai-Ndombe;Kiri;;936;0. <1K;UL_Lipoko_EQT;17862,0;>5km;No
Part1_23453_NewSite_7_904_351079;-7.301746;18.798108;Kwango;Kahemba;;201;0. <1K;Kahemba_BDD;17862,8;>5km;No
Part1_23453_NewSite_1_607_51035;-5.4055;15.553342;Kongo Central;Madimba;;278;0. <1K;BC_03_3276_C1;17865,1;>5km;No
Part1_23453_NewSite_4_764_200006;-8.63894;24.593417;Haut-Lomami;Kamina;;520;0. <1K;KT_06_1702_C0;17869,4;>5km;No
Part1_23453_NewSite_11_946_551355;-7.712742;23.861689;Lomami;Luilu;;93;0. <1K;KE_04_1648_C0;17869,8;>5km;No
Part2_23453_NewSite_9_913_450008;-4.392756;26.508424;Maniema;Kasongo;;1389;1. 1K~3K;KV_07_125_C0;17871,2;>5km;No
Part2_23453_NewSite_14_843_700828;-4.246651;23.074856;Sankuru;Kole;;1111;1. 1K~3K;UL_Mutombo_Dibwe_KOC;17872,5;>5km;No
Part2_23453_NewSite_16_694_800799;2.634053;19.130025;Sud-Ubangi;Kungu;;185;0. <1K;EQ_05_083_C0;17872,5;>5km;No
Part1_23453_NewSite_1_127_51681;-4.568444;13.875576;Kongo Central;Luozi;;859;0. <1K;BC_03_3372_C0;17874,1;>5km;No
Part2_23453_NewSite_13_443_650341;4.320881;20.771992;Nord-Ubangi;Gbadolite;;2722;1. 1K~3K;UL_Molegbe_EQT;17877,4;>5km;No
Part1_23453_NewSite_7_720_351553;-5.83568;17.282681;Kwango;Kenge;;957;0. <1K;UL_Mission_Imbela_BDD;17878,3;>5km;No
Part2_23453_NewSite_9_840_450006;-3.866744;26.385532;Maniema;Pangi;;942;0. <1K;UL_Kaparangao_MAN;17879,1;>5km;No
Part1_23453_NewSite_8_500_401481;-4.386558;17.073405;Kwilu;Bagata;;144;0. <1K;UL_Mission_Kikongo_BDD;17879,3;>5km;No
Part1_23453_NewSite_7_681_351075;-5.726174;16.268286;Kwango;Popokabaka;;643;0. <1K;BC_03_3192_C0;17879,5;>5km;No
Part1_23453_NewSite_16_221_800003;-5.474997;26.430209;Tanganyka;Kongolo;;1472;1. 1K~3K;UL_Bena_Hamba_HKT;17880,3;>5km;No
Part1_23453_NewSite_1_763_51675;-5.760436;14.300679;Kongo Central;Songololo;;427;0. <1K;BC_03_108_C0;17885,0;>5km;No
Part1_23453_NewSite_8_390_401487;-4.109444;19.411782;Kwilu;Idiofa;;139;0. <1K;Kalo_BDD;17889,8;>5km;No
Part2_23453_NewSite_2_767_100005;-0.215948;18.078764;Equateur;Bomongo;;216;0. <1K;EQ_02_754_C0;17890,3;>5km;No
Part1_23453_NewSite_14_297_701071;-1.259562;19.060567;Mai-Ndombe;Kiri;;453;0. <1K;UL_Kiri_Pendjwa_BDD;17893,1;>5km;No
Part1_23453_NewSite_5_674_250738;-6.523137;23.061804;Kasai Central;Dibaya;;746;0. <1K;KO_04_1826_C0;17894,8;>5km;No
Part1_23453_NewSite_7_717_351550;-5.872933;16.688546;Kwango;Popokabaka;;1286;1. 1K~3K;BD_03_1529_C0;17895,0;>5km;No
Part2_23453_NewSite_16_570_800004;3.102379;19.095083;Sud-Ubangi;Kungu;;7631;3. 5K~10K;Bwamanda_EQT;17897,0;>5km;No
Part2_23453_NewSite_3_715_150004;3.649281;29.903155;Haut-Uele;Faradje;;1549;1. 1K~3K;UL_Vorani_POR;17898,7;>5km;No
Part2_23453_NewSite_18_273_900001;1.836602;26.061788;Tshopo;Banalia;;4446;2. 3K~5K;UL_Bakobi_PK83_POR;17903,1;>5km;No
Part1_23453_NewSite_10_894_500018;-6.148294;20.840925;Kasai;Kamonia;;396;0. <1K;KO_03_15013_C0;17903,3;>5km;No
Part2_23453_NewSite_14_825_700005;-4.163618;23.019708;Sankuru;Kole;;1559;1. 1K~3K;KE_05_505_C0;17904,1;>5km;No
Part1_23453_NewSite_14_606_700006;-2.042581;18.408372;Mai-Ndombe;Inongo;;278;0. <1K;Inongo_BDD;17907,6;>5km;No
Part1_23453_NewSite_8_264_400005;-3.828045;17.530931;Kwilu;Bagata;;2449;1. 1K~3K;UL_Manzasai_BDD;17908,1;>5km;No
Part1_23453_NewSite_12_531_600006;-9.060449;24.112397;Lualaba;Sandoa;;319;0. <1K;KT_03_1693_C0;17908,9;>5km;No
Part1_23453_NewSite_10_534_500002;-3.93435;21.662962;Kasai;Dekese;;808;0. <1K;UL_Bokila_Ngele_KOC;17913,8;>5km;No
Part1_23453_NewSite_14_771_700009;-3.168499;16.724279;Mai-Ndombe;Kwamouth;;731;0. <1K;BD_05_13467_C0;17916,9;>5km;No
Part2_23453_NewSite_2_70_100002;1.988931;19.637821;Equateur;Makanza;;226;0. <1K;UL_Mobeka_EQT;17929,0;>5km;No
Part1_23453_NewSite_16_764_800005;-7.123647;27.440169;Tanganyka;Manono;;623;0. <1K;CD3880;17931,7;>5km;No
Part1_23453_NewSite_11_124_550929;-5.150207;25.330527;Lomami;Lubao;;298;0. <1K;CD2525;17932,6;>5km;No
Part2_23453_NewSite_15_777_750692;-3.950946;28.512743;Sud-Kivu;Fizi;;334;0. <1K;UL_Kivumu_SKV;17933,8;>5km;No
Part2_23453_NewSite_11_716_550603;1.947878;20.928065;Mongala;Bongandanga;;237;0. <1K;UL_Pimu_EQT;17937,4;>5km;No
Part1_23453_NewSite_7_762_351075;-6.337924;16.962576;Kwango;Kasongo-Lunda;;1497;1. 1K~3K;BD_03_632_C0;17940,8;>5km;No
Part2_23453_NewSite_3_825_151010;2.963537;29.705801;Haut-Uele;Watsa;;257;0. <1K;PO_05_758_C0;17943,9;>5km;No
Part2_23453_NewSite_15_841_750694;-4.26143;28.767541;Sud-Kivu;Fizi;;262;0. <1K;UL_Mukera_SKV;17949,2;>5km;No
Part2_23453_NewSite_15_261_750692;-2.393744;28.372123;Sud-Kivu;Kabare;;160;0. <1K;CD2563;17951,9;>5km;No
Part2_23453_NewSite_14_747_700004;-3.493629;24.546862;Sankuru;Katako-Kombe;;103;0. <1K;Katakokombe_KOR;17953,2;>5km;No
Part2_23453_NewSite_13_220_650420;4.624752;19.787451;Nord-Ubangi;Bosobolo;;535;0. <1K;Bili_EQT;17957,6;>5km;No
Part1_23453_NewSite_4_651_200004;-7.587557;25.929393;Haut-Lomami;Kabongo;;602;0. <1K;KE_04_1690_C0;17957,6;>5km;No
Part2_23453_NewSite_16_566_800797;3.100283;18.942181;Sud-Ubangi;Libenge;;633;0. <1K;UL_Bombili_EQT;17957,8;>5km;No
Part2_23453_NewSite_4_74_200007;3.547305;30.700081;Ituri;Aru;;17088;4. 10K~20K;PO_05_027_C0;17963,1;>5km;No
Part1_23453_NewSite_7_517_351076;-5.394954;16.46078;Kwango;Popokabaka;;1178;1. 1K~3K;UL_Dinga_BDD;17965,5;>5km;No
Part1_23453_NewSite_7_186_350008;-4.606941;16.940912;Kwango;Kenge;;329;0. <1K;CD2005;17965,6;>5km;No
Part2_23453_NewSite_14_739_700004;-3.570681;24.221774;Sankuru;Katako-Kombe;;479;0. <1K;UL_Onyumbe_KOR;17967,3;>5km;No
Part1_23453_NewSite_10_833_500647;-5.50592;21.354803;Kasai;Luebo;;936;0. <1K;KO_03_819_C0;17968,8;>5km;No
Part2_23453_NewSite_3_799_150001;3.215435;28.752934;Haut-Uele;Dungu;;952;0. <1K;UL_Ndedu_POR;17968,9;>5km;No
Part1_23453_NewSite_14_694_700783;-2.619406;18.510669;Mai-Ndombe;Kutu;;2017;1. 1K~3K;UL_Kemba_luluabu_BDD;17971,6;>5km;No
Part1_23453_NewSite_3_505_150011;-9.972751;27.344181;Haut-Katanga;Mitwaba;;211;0. <1K;KT_05_1610_C0;17975,8;>5km;No
Part2_23453_NewSite_19_780_950001;-1.21319;20.468773;Tshuapa;Monkoto;;2367;1. 1K~3K;UL_Gabalo_EQT;17977,4;>5km;No
Part1_23453_NewSite_10_977_500012;-7.047299;21.434622;Kasai;Kamonia;;1034;1. 1K~3K;KO_03_15250_C0;17981,9;>5km;No
Part2_23453_NewSite_2_317_100003;1.467525;18.208019;Equateur;Bomongo;;237;0. <1K;UL_Buburu_EQT;17986,8;>5km;No
Part2_23453_NewSite_9_629_450003;-2.185207;27.282595;Maniema;Punia;;412;0. <1K;UL_Tchampundu_SKV;17987,3;>5km;No
Part2_23453_NewSite_14_826_700003;-4.150235;23.285288;Sankuru;Lodja;;51;0. <1K;UL_Ngembe_KOR;17987,8;>5km;No
Part1_23453_NewSite_8_886_400007;-5.394818;18.921656;Kwilu;Bulungu;;3993;2. 3K~5K;BD_04_866_C0;17987,9;>5km;No
Part2_23453_NewSite_3_716_150642;3.654459;30.00995;Haut-Uele;Faradje;;2233;1. 1K~3K;CD2536;17990,9;>5km;No
Part1_23453_NewSite_4_727_200004;-8.234273;26.64421;Haut-Lomami;Bukama;;4178;2. 3K~5K;KT_06_928_C0;17991,1;>5km;No
Part1_23453_NewSite_8_544_401477;-4.398797;19.02021;Kwilu;Bulungu;;3813;2. 3K~5K;UL_Mpangu_Onatra_BDD;17992,4;>5km;No
Part2_23453_NewSite_18_445_900001;0.834042;26.397149;Tshopo;Bafwasende;;1214;1. 1K~3K;UL_Baego_POR;17993,7;>5km;No
Part1_23453_NewSite_8_871_401476;-5.213979;20.029983;Kwilu;Idiofa;;7049;3. 5K~10K;UL_Koshibanda_BDD;17996,2;>5km;No
Part2_23453_NewSite_13_467_650001;4.258972;21.807401;Nord-Ubangi;Mobayi-Mbongo;;1050;1. 1K~3K;Kotakoli_EQT;17996,8;>5km;No
Part1_23453_NewSite_6_73_300385;-5.979707;23.885667;Kasai Oriental;Katanda;;1822;1. 1K~3K;Tshala_KOR;17997,9;>5km;No
Part1_23453_NewSite_14_831_700784;-3.569779;17.084463;Mai-Ndombe;Kwamouth;;530;0. <1K;BD_03_697_C0;18002,2;>5km;No
Part2_23453_NewSite_14_905_700867;-4.839854;24.562808;Sankuru;Lubefu;;62;0. <1K;KE_05_242_C0;18003,2;>5km;No
Part1_23453_NewSite_7_256_351075;-4.752647;16.29809;Kwango;Kenge;;190;0. <1K;Kabuba_BDD;18005,5;>5km;No
Part1_23453_NewSite_8_709_402220;-4.68529;19.320432;Kwilu;Idiofa;;41;0. <1K;UL_Ekubi_BDD;18007,1;>5km;No
Part2_23453_NewSite_16_754_800008;2.506441;19.051096;Sud-Ubangi;Kungu;;2496;1. 1K~3K;UL_Bomboma_EQT;18007,6;>5km;No
Part1_23453_NewSite_1_574_51036;-5.457581;14.06032;Kongo Central;Songololo;;329;0. <1K;CD2160;18011,9;>5km;No
Part1_23453_NewSite_5_701_250004;-6.637699;21.956223;Kasai Central;Kazumba;;3854;2. 3K~5K;KO_04_057_C0;18013,1;>5km;No
Part2_23453_NewSite_11_785_550605;1.739348;19.708123;Mongala;Bongandanga;;1014;1. 1K~3K;UL_Mobeka_EQT;18013,2;>5km;No
Part2_23453_NewSite_2_743_100004;-0.1807;18.020434;Equateur;Bomongo;;942;0. <1K;UL_Lilanga_EQT;18013,3;>5km;No
Part1_23453_NewSite_16_638_800929;-6.21061;29.102496;Tanganyka;Kalemie;;206;0. <1K;UL_Katibiri_HKT;18015,4;>5km;No
Part1_23453_NewSite_1_574_51673;-5.38144;13.999368;Kongo Central;Songololo;;134;0. <1K;CD2160;18016,0;>5km;No
Part1_23453_NewSite_16_124_800008;-5.278189;26.780556;Tanganyka;Kongolo;;237;0. <1K;UL_Lubunda_HKT;18017,7;>5km;No
Part1_23453_NewSite_16_22_800002;-5.171024;26.883704;Tanganyka;Kongolo;;1868;1. 1K~3K;UL_Kilembi_HKT;18017,7;>5km;No
Part1_23453_NewSite_8_869_400005;-5.201556;19.666422;Kwilu;Idiofa;;2372;1. 1K~3K;UL_Madimbi_BDD;18017,8;>5km;No
Part2_23453_NewSite_16_820_800008;2.307809;19.274314;Sud-Ubangi;Budjala;;293;0. <1K;UL_Ndolo_Liboko_EQT;18020,0;>5km;No
Part1_23453_NewSite_11_203_550931;-5.22873;25.699912;Lomami;Lubao;;643;0. <1K;KE_04_538_C0;18022,3;>5km;No
Part2_23453_NewSite_13_558_650519;4.242025;21.530756;Nord-Ubangi;Mobayi-Mbongo;;319;0. <1K;Kotakoli_EQT;18023,8;>5km;No
Part2_23453_NewSite_3_516_150001;4.002897;28.223742;Haut-Uele;Dungu;;854;0. <1K;UL_Ngilima_POR;18024,3;>5km;No
Part2_23453_NewSite_16_210_800001;4.089173;19.23261;Sud-Ubangi;Libenge;;4343;2. 3K~5K;UL_Bokanda_EQT;18027,6;>5km;No
Part1_23453_NewSite_7_723_350008;-5.945351;17.783391;Kwango;Feshi;;443;0. <1K;UL_Lobo_BDD;18027,7;>5km;No
Part2_23453_NewSite_13_789_650003;3.747607;22.642447;Nord-Ubangi;Yakoma;;1549;1. 1K~3K;UL_Wapinda_EQT;18029,2;>5km;No
Part1_23453_NewSite_10_912_500006;-6.424181;21.218844;Kasai;Kamonia;;1657;1. 1K~3K;KO_03_15255_C0;18030,7;>5km;No
Part1_23453_NewSite_8_692_400007;-4.730892;18.542642;Kwilu;Bulungu;;3139;2. 3K~5K;BD_04_708_C0;18031,1;>5km;No
Part1_23453_NewSite_8_345_401477;-3.936158;17.471148;Kwilu;Bagata;;4471;2. 3K~5K;UL_Misay_BDD;18032,3;>5km;No
Part1_23453_NewSite_16_148_800796;-5.323691;27.866466;Tanganyka;Nyunzu;;273;0. <1K;Musebe_HKT;18032,4;>5km;No
Part1_23453_NewSite_14_888_701071;-3.853059;16.86668;Mai-Ndombe;Kwamouth;;334;0. <1K;BD_05_765_C0;18032,8;>5km;No
Part1_23453_NewSite_8_274_400003;-3.902425;17.842667;Kwilu;Bagata;;3401;2. 3K~5K;UL_Mulir_BDD;18033,3;>5km;No
Part1_23453_NewSite_10_773_500006;-4.691763;22.165787;Kasai;Mweka;;160;0. <1K;KO_04_19563_C0;18034,5;>5km;No
Part2_23453_NewSite_14_662_700003;-3.330753;23.817344;Sankuru;Lodja;;4847;2. 3K~5K;UL_Omendjadi_KOR;18034,7;>5km;No
Part1_23453_NewSite_5_348_250736;-5.412262;22.703095;Kasai Central;Demba;;129;0. <1K;KO_04_531_C0;18037,0;>5km;No
Part1_23453_NewSite_14_888_701070;-3.868187;16.823486;Mai-Ndombe;Kwamouth;;283;0. <1K;BD_05_765_C0;18038,7;>5km;No
Part2_23453_NewSite_2_501_100009;1.171159;18.237977;Equateur;Bomongo;;165;0. <1K;Bomongo_EQT;18039,5;>5km;No
Part1_23453_NewSite_4_689_200002;-8.009932;23.99605;Haut-Lomami;Kaniama;;787;0. <1K;UL_Amba_KOR;18039,7;>5km;No
Part2_23453_NewSite_19_707_950001;-0.605105;22.312022;Tshuapa;Bokungu;;16239;4. 10K~20K;Bokungu_EQT;18040,0;>5km;No
Part2_23453_NewSite_15_698_750001;-3.885718;27.401683;Sud-Kivu;Shabunda;;2583;1. 1K~3K;UL_Mulongo_SKV;18043,5;>5km;No
Part1_23453_NewSite_3_323_150002;-8.32549;29.062492;Haut-Katanga;Pweto;;3869;2. 3K~5K;KT_05_715_C0;18044,5;>5km;No
Part2_23453_NewSite_13_836_650005;3.689202;20.346231;Nord-Ubangi;Businga;;51;0. <1K;UL_Bodangabo_EQT;18045,1;>5km;No
Part2_23453_NewSite_2_246_100784;1.705528;19.261466;Equateur;Makanza;;1276;1. 1K~3K;UL_Lusengo_EQT;18046,7;>5km;No
Part1_23453_NewSite_10_863_500004;-5.91673;20.953924;Kasai;Kamonia;;489;0. <1K;KO_03_730_C0;18046,8;>5km;No
Part2_23453_NewSite_11_235_550001;2.871591;21.071084;Mongala;Lisala;;6221;3. 5K~10K;UL_Busu_Madj_EQT;18047,0;>5km;No
Part1_23453_NewSite_14_546_700782;-1.705624;17.906911;Mai-Ndombe;Inongo;;139;0. <1K;UL_Ntande_Ngongo_BDD;18048,4;>5km;No
Part1_23453_NewSite_7_877_350011;-7.161978;17.782812;Kwango;Kasongo-Lunda;;540;0. <1K;UL_Panzi_BDD;18048,9;>5km;No
Part2_23453_NewSite_9_795_450001;-3.562208;26.841582;Maniema;Pangi;;4585;2. 3K~5K;Kampene_MAN;18049,8;>5km;Yes
Part1_23453_NewSite_1_615_51033;-5.401588;15.932713;Kongo Central;Kimvula;;180;0. <1K;BC_03_3386_C0;18050,4;>5km;No
Part1_23453_NewSite_5_643_250001;-6.536803;21.710932;Kasai Central;Kazumba;;6844;3. 5K~10K;CD1610;18051,7;>5km;No
Part2_23453_NewSite_16_512_800001;3.296871;19.141507;Sud-Ubangi;Gemena;;7291;3. 5K~10K;Bwamanda_EQT;18053,6;>5km;No
Part1_23453_NewSite_8_884_401485;-5.511948;18.577541;Kwilu;Gungu;;175;0. <1K;BD_04_3004_C0;18053,9;>5km;No
Part2_23453_NewSite_14_657_700687;-3.321427;23.594323;Sankuru;Lodja;;1786;1. 1K~3K;CD1628;18055,3;>5km;No
Part1_23453_NewSite_1_720_51031;-5.760573;12.565368;Kongo Central;Moanda;;772;0. <1K;UL_Kaindunda_KGC;18055,4;>5km;No
Part1_23453_NewSite_7_433_350003;-5.16369;16.53263;Kwango;Kenge;;1425;1. 1K~3K;UL_Dinga_BDD;18056,2;>5km;No
Part1_23453_NewSite_7_725_351075;-5.958346;18.176712;Kwango;Feshi;;2727;1. 1K~3K;CD1620;18057,9;>5km;No
Part2_23453_NewSite_16_758_801227;2.469621;19.230057;Sud-Ubangi;Budjala;;648;0. <1K;UL_Ndolo_Liboko_EQT;18061,4;>5km;No
Part2_23453_NewSite_11_473_550005;2.494432;23.112496;Mongala;Bumba;;479;0. <1K;UL_Loolo_EQT;18061,6;>5km;No
Part2_23453_NewSite_19_674_950868;-0.523822;21.464629;Tshuapa;Boende;;288;0. <1K;UL_Wema_EQT;18064,5;>5km;No
Part1_23453_NewSite_5_485_250001;-5.898893;21.851901;Kasai Central;Kazumba;;8238;3. 5K~10K;KO_04_055_C0;18065,9;>5km;No
Part1_23453_NewSite_7_698_351078;-5.724895;17.322161;Kwango;Kenge;;211;0. <1K;UL_Musamba_BDD;18066,0;>5km;No
Part2_23453_NewSite_11_524_550602;2.220195;20.888481;Mongala;Lisala;;1729;1. 1K~3K;UL_Bokutu_EQT;18067,6;>5km;No
Part2_23453_NewSite_14_704_700003;-3.609463;22.51798;Sankuru;Kole;;1050;1. 1K~3K;Kole_KOR;18071,5;>5km;No
Part1_23453_NewSite_7_884_350004;-7.182783;19.07838;Kwango;Kahemba;;1122;1. 1K~3K;CD1550;18072,4;>5km;No
Part2_23453_NewSite_3_853_150004;2.659248;27.079078;Haut-Uele;Rungu;;1672;1. 1K~3K;UL_Egbunda_POR;18074,0;>5km;No
Part1_23453_NewSite_8_910_401482;-5.57657;19.533817;Kwilu;Idiofa;;406;0. <1K;BD_04_865_C0;18075,3;>5km;No
Part1_23453_NewSite_16_446_800001;-5.864042;27.04601;Tanganyka;Kabalo;;1142;1. 1K~3K;Kitule_Gare_HKT;18075,4;>5km;No
Part1_23453_NewSite_16_965_800005;-8.223862;29.678657;Tanganyka;Moba;;139;0. <1K;UL_Kapulo_Pweto_HKT;18075,5;>5km;No
Part2_23453_NewSite_1_718_50506;3.468768;25.864842;Bas-Uele;Bambesa;Nord;1765;1. 1K~3K;CD1920;18077,9;>5km;No
Part2_23453_NewSite_18_636_900872;-0.149955;24.162627;Tshopo;Opala;;530;0. <1K;UL_Irema_POR;18078,8;>5km;No
Part2_23453_NewSite_3_813_150642;2.951578;27.5573;Bas-Uele;Poko;Nord;576;0. <1K;CD5049;18079,9;>5km;No
Part2_23453_NewSite_15_616_750538;-3.578494;28.856655;Sud-Kivu;Uvira;;612;0. <1K;UL_Kipupu_SKV;18080,2;>5km;No
Part2_23453_NewSite_19_767_950012;-0.985471;23.129679;Tshuapa;Ikela;;160;0. <1K;UL_Yalusaka_EQT;18082,6;>5km;No
Part2_23453_NewSite_13_903_650010;3.472265;20.690293;Nord-Ubangi;Businga;;1503;1. 1K~3K;UL_Butu_EQT;18082,6;>5km;No
Part2_23453_NewSite_15_721_750695;-3.820146;28.596402;Sud-Kivu;Mwenga;;190;0. <1K;Itombwe_SKV;18082,9;>5km;No
Part2_23453_NewSite_2_860_100005;-0.941967;17.604555;Equateur;Lukolela;;216;0. <1K;EQ_02_677_C0;18083,3;>5km;No
Part1_23453_NewSite_10_742_500002;-4.579094;20.106617;Kasai;Ilebo;;906;0. <1K;Kashimba_BDD;18087,9;>5km;No
Part1_23453_NewSite_12_591_600007;-9.378455;23.999676;Lualaba;Sandoa;;149;0. <1K;KT_03_1694_C0;18090,6;>5km;No
Part2_23453_NewSite_11_632_550002;2.025633;21.409147;Mongala;Bongandanga;;3581;2. 3K~5K;EQ_03_077_C0;18090,8;>5km;No
Part2_23453_NewSite_18_462_900870;0.765648;23.369336;Tshopo;Yahuma;;1297;1. 1K~3K;UL_Lobolo_POR;18095,8;>5km;No
Part2_23453_NewSite_15_291_750001;-2.648541;27.061134;Sud-Kivu;Shabunda;;535;0. <1K;CD3869;18095,8;>5km;No
Part1_23453_NewSite_14_603_701070;-2.064878;17.758126;Mai-Ndombe;Mushie;;566;0. <1K;UL_Mpee_BDD;18097,5;>5km;No
Part1_23453_NewSite_8_724_401479;-4.719925;19.909895;Kwilu;Idiofa;;473;0. <1K;UL_Kalapembe_BDD;18097,9;>5km;No
Part1_23453_NewSite_7_796_350009;-6.388979;19.078815;Kwango;Feshi;;818;0. <1K;Mukoso_BDD;18100,5;>5km;No
Part1_23453_NewSite_3_437_150847;-9.296623;28.144704;Haut-Katanga;Pweto;;422;0. <1K;KT_05_1594_C0;18102,6;>5km;No
Part1_23453_NewSite_3_691_150002;-11.272698;26.360027;Haut-Katanga;Kambove;;906;0. <1K;KT_05_401_C0;18103,7;>5km;No
Part2_23453_NewSite_1_687_50004;3.623533;25.749004;Bas-Uele;Ango;Nord;170;0. <1K;CD1920;18107,5;>5km;No
Part1_23453_NewSite_8_283_401476;-3.817304;18.310716;Kwilu;Bagata;;1219;1. 1K~3K;UL_Mbala_BDD;18109,0;>5km;No
Part1_23453_NewSite_4_236_200813;-6.596348;25.811568;Haut-Lomami;Kabongo;;1328;1. 1K~3K;UL_Budi_HLU;18109,0;>5km;No
Part2_23453_NewSite_16_667_800003;2.941211;20.683254;Sud-Ubangi;Budjala;;5526;3. 5K~10K;UL_Bosomodjebo_EQT;18114,4;>5km;No
Part1_23453_NewSite_1_518_50003;-5.250043;15.593348;Kongo Central;Madimba;;1333;1. 1K~3K;UL_Kibambi_KGC;18116,3;>5km;No
Part1_23453_NewSite_8_413_401478;-4.135602;16.88773;Kwilu;Bagata;;129;0. <1K;UL_Lonzo_Village_BDD;18119,8;>5km;No
Part2_23453_NewSite_2_975_100006;-1.850375;16.713325;Equateur;Lukolela;;515;0. <1K;Yumbi_BDD;18121,7;>5km;No
Part2_23453_NewSite_3_749_151151;3.526748;27.812302;Haut-Uele;Niangara;;535;0. <1K;UL_Ndingba_POR;18121,8;>5km;No
Part1_23453_NewSite_14_573_700009;-1.874138;17.678603;Mai-Ndombe;Inongo;;556;0. <1K;UL_Banzowe_Muke_BDD;18123,2;>5km;No
Part1_23453_NewSite_3_323_150004;-8.448346;29.056943;Haut-Katanga;Pweto;;4502;2. 3K~5K;CD1537;18124,6;>5km;No
Part1_23453_NewSite_7_924_350004;-7.545386;18.392955;Kwango;Kahemba;;921;0. <1K;UL_Kulindji_BDD;18125,1;>5km;No
Part1_23453_NewSite_5_707_250007;-6.659926;22.138089;Kasai Central;Kazumba;;2254;1. 1K~3K;CD2831;18127,4;>5km;No
Part1_23453_NewSite_5_763_250737;-6.746734;22.481159;Kasai Central;Luiza;;2439;1. 1K~3K;CD3414;18127,8;>5km;No
Part1_23453_NewSite_14_963_700004;-4.242479;20.011512;Kwilu;Idiofa;;494;0. <1K;Dibaya_Lubwe_BDD;18130,5;>5km;No
Part1_23453_NewSite_7_186_350007;-4.565211;16.90248;Kwango;Kenge;;355;0. <1K;CD2005;18131,3;>5km;No
Part2_23453_NewSite_3_778_150003;3.352251;28.795025;Haut-Uele;Dungu;;2660;1. 1K~3K;UL_Ndedu_POR;18132,2;>5km;No
Part2_23453_NewSite_16_649_801228;2.797698;19.802533;Sud-Ubangi;Budjala;;278;0. <1K;UL_Bulu_EQT;18133,9;>5km;No
Part1_23453_NewSite_8_201_401478;-3.72753;18.212042;Kwilu;Bagata;;566;0. <1K;Baba_BDD;18134,3;>5km;No
Part1_23453_NewSite_1_306_51036;-4.97686;13.953701;Kongo Central;Luozi;;592;0. <1K;BC_03_3390_C0;18134,9;>5km;No
Part2_23453_NewSite_16_399_800802;3.653101;19.62328;Sud-Ubangi;Gemena;;57;0. <1K;UL_Bogose_EQT;18141,2;>5km;No
Part2_23453_NewSite_18_539_900869;0.391679;25.022825;Tshopo;Kisangani;;1744;1. 1K~3K;CD1965;18141,2;>5km;No
Part1_23453_NewSite_8_274_400001;-3.878239;17.89762;Kwilu;Bagata;;4399;2. 3K~5K;Bagata_BDD;18141,2;>5km;No
Part1_23453_NewSite_8_931_401479;-5.910124;19.477872;Kwilu;Gungu;;190;0. <1K;UL_Khandale_BDD;18142,8;>5km;No
